 SDSS J235040.72-005430.9  10392.   60.   8.36  .06    .823  .040   6905.   308.  1.036E-03  6.85E-05
 SDSS J085023.05-001535.3  10396.  178.   8.13  .19    .673  .122   8137.  1042.  1.440E-03  2.70E-04
 SDSS J093332.63+563018.5  10396.  114.   8.14  .12    .679  .077   8082.   656.  1.421E-03  1.68E-04
 SDSS J025837.20+000019.3  10405.  155.   8.59  .19    .973  .119   5763.   907.  7.248E-04  1.85E-04
 SDSS J150356.39+610931.5  10405.  208.   8.55  .22    .948  .141   5955.  1066.  7.739E-04  2.15E-04
 SDSS J034258.20-051343.0  10409.   47.   8.13  .05    .673  .032   8138.   274.  1.448E-03  7.14E-05
 SDSS J204023.61-054115.2  10424.   65.   8.37  .06    .830  .040   6854.   308.  1.033E-03  6.69E-05
 SDSS J003424.45+150152.6  10430.  186.   8.65  .20   1.010  .121   5480.   933.  6.617E-04  1.78E-04
 SDSS J031244.15-060615.9  10430.  121.   8.92  .08   1.159  .038   4305.   326.  4.085E-04  4.29E-05
 SDSS J091929.14+002906.1  10430.  153.   8.42  .15    .863  .100   6599.   757.  9.595E-04  1.64E-04
 SDSS J093939.50+010944.4  10435.  130.   8.82  .13   1.108  .069   4721.   560.  4.922E-04  9.21E-05
 SDSS J033648.33-000634.2  10437.   41.   8.32  .04    .796  .027   7114.   208.  1.118E-03  4.78E-05
 SDSS J155526.30+023705.9  10437.  104.   8.15  .12    .686  .078   8028.   654.  1.424E-03  1.75E-04
 SDSS J172001.62+611116.9  10437.  242.   8.26  .25    .757  .166   7431.  1322.  1.220E-03  3.21E-04
 SDSS J165926.58+635212.9  10446.   26.   8.22  .03    .731  .020   7645.   161.  1.296E-03  4.15E-05
 SDSS J173125.39+621201.3  10446.   87.   8.26  .08    .757  .053   7431.   423.  1.224E-03  9.86E-05
 SDSS J005145.34+153826.3  10454.   78.   8.32  .07    .797  .047   7114.   364.  1.126E-03  8.16E-05
 SDSS J150124.62+005430.4  10454.   50.   8.35  .05    .816  .033   6958.   258.  1.077E-03  5.92E-05
 SDSS J172421.60+604549.3  10480.  320.   7.87  .32    .520  .178   9647.  1901.  2.091E-03  5.68E-04
 SDSS J024646.77-081910.9  10485.   94.   8.13  .11    .673  .071   8139.   603.  1.491E-03  1.68E-04
 SDSS J090014.12+561656.7  10489.  299.   8.14  .33    .680  .213   8083.  1804.  1.473E-03  4.90E-04
 SDSS J092207.11+014637.2  10491.   48.   8.26  .05    .757  .033   7431.   264.  1.246E-03  6.59E-05
 SDSS J033621.60-002852.4  10493.  267.   8.00  .22    .594  .133   8877.  1254.  1.779E-03  3.22E-04
 SDSS J012606.04+144046.1  10500.  249.   7.99  .23    .588  .138   8935.  1316.  1.807E-03  3.61E-04
 SDSS J144210.39+011915.9  10504.  127.   8.07  .14    .636  .088   8475.   781.  1.628E-03  2.21E-04
 SDSS J154543.02+570101.1  10551.   57.   8.06  .06    .630  .037   8533.   336.  1.680E-03  9.59E-05
 SDSS J092919.69+580315.7  10553.  294.   8.31  .28    .790  .187   7167.  1461.  1.186E-03  3.52E-04
 SDSS J110326.71+003725.8  10559.   46.   8.25  .05    .751  .033   7485.   265.  1.297E-03  6.93E-05
 SDSS J152008.32+001126.1  10564.   53.   8.13  .05    .673  .032   8140.   274.  1.537E-03  7.27E-05
 SDSS J100955.38+000943.9  10575.   42.   8.27  .04    .764  .027   7379.   211.  1.268E-03  5.24E-05
 SDSS J141408.01+035920.4  10595.   91.   8.30  .08    .784  .054   7220.   419.  1.223E-03  9.98E-05
 SDSS J020413.39+135211.4  10604.  125.   8.30  .12    .784  .080   7220.   628.  1.227E-03  1.56E-04
 SDSS J140624.42+053040.6  10628.  168.   8.06  .15    .630  .094   8534.   840.  1.730E-03  2.31E-04
 SDSS J173310.91+602732.5  10631.  244.   8.56  .20    .954  .127   5907.   966.  8.299E-04  1.95E-04
 SDSS J135925.32-003426.4  10635.   27.   8.42  .02    .863  .013   6600.   101.  1.038E-03  2.12E-05
 SDSS J025455.63-064616.0  10651.  218.   8.24  .23    .744  .152   7540.  1225.  1.362E-03  3.31E-04
 SDSS J022108.67+004924.7  10658.   63.   8.27  .06    .764  .040   7379.   317.  1.308E-03  8.14E-05
 SDSS J232659.22-002347.8  10671.   47.   8.39  .04    .843  .027   6753.   204.  1.101E-03  4.71E-05
 SDSS J130247.98-005002.7  10673.   27.   8.35  .02    .817  .013   6959.   103.  1.170E-03  2.29E-05
 SDSS J095329.20-005100.5  10680.  104.   8.61  .11    .986  .068   5668.   522.  7.784E-04  1.13E-04
 SDSS J085314.54-001940.7  10685.  213.   8.39  .22    .843  .147   6753.  1122.  1.107E-03  2.80E-04
 SDSS J084937.77+561949.3  10687.  283.   8.95  .07   1.174  .032   4183.   280.  4.250E-04  1.18E-05
 SDSS J171857.94+532718.2  10698.  811.   8.51  .39    .922  .254   6151.  1914.  9.228E-04  2.94E-04
 SDSS J094943.54+001618.9  10712.  877.   7.82  .35    .494  .188   9962.  2120.  2.433E-03  2.39E-04
 SDSS J130202.06-015135.0  10714.   39.   8.32  .03    .797  .020   7116.   156.  1.242E-03  3.65E-05
 SDSS J094046.29+595415.9  10726.  162.   8.16  .14    .693  .091   7976.   763.  1.568E-03  2.05E-04
 SDSS J105727.81+002118.7  10726.   68.   8.45  .05    .883  .033   6449.   250.  1.025E-03  5.36E-05
 SDSS J094901.28-001909.6  10751.   30.   8.21  .03    .725  .020   7703.   161.  1.476E-03  4.53E-05
 SDSS J032025.84-060558.8  10778.  150.   7.85  .16    .510  .088   9778.   962.  2.403E-03  3.39E-04
 SDSS J075953.27+422622.8  10783.   39.   8.13  .03    .674  .019   8143.   165.  1.669E-03  4.34E-05
 SDSS J145247.31-004634.3  10783.   83.   8.22  .07    .732  .046   7649.   375.  1.473E-03  9.91E-05
 SDSS J170158.82+611118.1  10797.   37.   8.34  .03    .810  .020   7012.   155.  1.244E-03  3.81E-05
 SDSS J041203.34-050402.1  10815.  165.   8.80  .13   1.098  .071   4806.   565.  5.883E-04  1.02E-04
 SDSS J104832.88+665845.0  10829.  126.   8.39  .11    .844  .073   6754.   561.  1.168E-03  1.40E-04
 SDSS J002850.56+153909.9  10832.  377.   8.06  .29    .630  .181   8537.  1626.  1.869E-03  4.51E-04
 SDSS J134605.90-004156.1  10832.   88.   8.28  .08    .771  .053   7328.   421.  1.376E-03  1.14E-04
 SDSS J125720.78-010309.0  10867.   59.   8.47  .04    .896  .026   6350.   199.  1.047E-03  4.29E-05
 SDSS J142501.60-001314.8  10869.   91.   8.18  .08    .706  .052   7867.   433.  1.609E-03  1.23E-04
 SDSS J161837.25-002302.7  10869.  173.   8.21  .12    .725  .079   7704.   644.  1.542E-03  1.60E-04
 SDSS J130907.15+000626.4  10874.   59.   8.36  .04    .824  .027   6909.   206.  1.243E-03  4.71E-05
 SDSS J152006.80+571203.0  10874.  127.   8.50  .10    .916  .065   6201.   493.  1.001E-03  1.12E-04
 SDSS J013226.40+134354.9  10890.  299.   8.38  .25    .837  .167   6806.  1280.  1.213E-03  3.23E-04
 SDSS J022530.97-090414.8  10902.  139.   8.23  .13    .738  .086   7596.   695.  1.518E-03  2.00E-04
 SDSS J173235.20+590533.5  10909.  102.   8.04  .08    .619  .049   8653.   452.  1.975E-03  1.32E-04
 SDSS J173658.47+555157.8  10911.  276.   8.29  .22    .778  .147   7276.  1156.  1.397E-03  3.03E-04
 SDSS J085620.51+000916.5  10914.  260.   8.00  .20    .595  .121   8885.  1144.  2.086E-03  3.38E-04
 SDSS J141841.45+031741.6  10930.  194.   8.07  .15    .637  .094   8482.   839.  1.912E-03  2.42E-04
 SDSS J094107.47-001949.7  10940.  116.   8.44  .09    .877  .060   6501.   452.  1.127E-03  1.09E-04
 SDSS J154949.93+010847.5  10940.  247.   8.12  .17    .668  .109   8201.   938.  1.794E-03  2.48E-04
 SDSS J124438.81-022107.5  10952.   90.   8.05  .07    .625  .043   8597.   394.  1.980E-03  1.16E-04
 SDSS J085058.79+010313.5  10959.  286.   8.29  .24    .778  .160   7276.  1261.  1.422E-03  3.45E-04
 SDSS J140859.47+044554.7  10961.   62.   8.10  .04    .655  .025   8313.   222.  1.858E-03  5.71E-05
 SDSS J231905.41+004855.2  10961.  136.   8.23  .10    .738  .066   7597.   535.  1.551E-03  1.41E-04
 SDSS J154520.82+033041.0  10980.  246.   8.02  .19    .607  .116   8770.  1081.  2.082E-03  3.27E-04
 SDSS J150209.37+621137.9  10992.  185.   8.30  .16    .784  .107   7223.   839.  1.418E-03  2.34E-04
 SDSS J090819.09+005512.1  11000.  372.   8.10  .23    .656  .146   8314.  1276.  1.884E-03  3.24E-04
 SDSS J140004.68+643128.4  11002.   53.   8.09  .04    .649  .025   8370.   223.  1.911E-03  6.48E-05
 SDSS J092534.99+572741.0  11004.  384.   8.01  .29    .601  .176   8828.  1655.  2.128E-03  5.01E-04
 SDSS J003719.12+003139.3  11012.   48.   8.46  .03    .890  .020   6400.   150.  1.122E-03  3.30E-05
 SDSS J172600.16+533104.0  11012.  103.   8.30  .08    .784  .053   7223.   419.  1.429E-03  1.12E-04
 SDSS J132916.44+641935.1  11014.  212.   8.33  .18    .804  .120   7066.   935.  1.368E-03  2.57E-04
 SDSS J024008.81-003507.1  11019.  154.   8.00  .12    .595  .072   8887.   687.  2.168E-03  2.14E-04
 SDSS J074657.08+395113.0  11021.  229.   8.13  .18    .674  .116   8146.   990.  1.823E-03  2.92E-04
 SDSS J131007.88-015956.0  11024.   63.   7.96  .05    .572  .029   9122.   290.  2.288E-03  9.32E-05
 SDSS J110623.40+011521.0  11026.   60.   8.17  .05    .700  .033   7924.   272.  1.728E-03  8.11E-05
 SDSS J041010.47-060027.0  11053.  242.   8.48  .20    .903  .131   6301.   993.  1.103E-03  2.51E-04
 SDSS J132337.21+631840.0  11053.  121.   8.14  .10    .681  .064   8091.   549.  1.819E-03  1.67E-04
 SDSS J130110.51+010739.9  11057.   29.   8.15  .02    .687  .013   8035.   109.  1.797E-03  3.01E-05
 SDSS J033236.61-004918.4  11062.   68.   8.28  .06    .771  .040   7330.   316.  1.498E-03  9.25E-05
 SDSS J010207.17-003259.5  11065.  100.   8.24  .08    .745  .053   7544.   427.  1.589E-03  1.22E-04
 SDSS J073753.12+383417.7  11065.  148.   8.14  .11    .681  .071   8091.   603.  1.827E-03  1.75E-04
 SDSS J105612.32-000621.7  11065.   51.   7.90  .03    .538  .017   9481.   177.  2.509E-03  4.75E-05
 SDSS J004610.37+133910.3  11092.   71.   8.33  .06    .804  .040   7066.   312.  1.407E-03  8.82E-05
 SDSS J172120.65+540619.8  11094.  352.   7.77  .23    .470  .118  10290.  1431.  2.987E-03  4.52E-04
 SDSS J114004.22+632452.6  11109.  127.   8.38  .08    .837  .053   6807.   410.  1.314E-03  9.82E-05
 SDSS J141708.82+005827.3  11116.   76.   8.22  .06    .732  .040   7652.   322.  1.665E-03  9.46E-05
 SDSS J232420.84-005511.3  11116.  238.   8.51  .18    .923  .117   6153.   885.  1.076E-03  2.17E-04
 SDSS J002516.44-095238.6  11121.   66.   8.32  .05    .798  .033   7119.   261.  1.444E-03  7.15E-05
 SDSS J094652.20+631841.7  11131.  111.   8.19  .10    .713  .065   7815.   541.  1.746E-03  1.72E-04
 SDSS J013122.57+143149.0  11163.  428.   7.90  .28    .538  .159   9483.  1656.  2.600E-03  5.10E-04
 SDSS J092329.81+012020.0  11170.   67.   8.77  .07   1.081  .039   4937.   309.  7.067E-04  7.14E-05
 SDSS J121830.68+004216.3  11170.   94.   8.19  .07    .713  .046   7816.   379.  1.771E-03  1.12E-04
 SDSS J133441.96+633459.0  11178.  245.   7.83  .16    .501  .086   9914.   973.  2.858E-03  3.11E-04
 SDSS J031335.61+001027.7  11185.  313.   8.24  .23    .745  .152   7545.  1228.  1.659E-03  3.54E-04
 SDSS J094917.06-000023.7  11190.  132.   8.27  .10    .765  .067   7384.   529.  1.592E-03  1.53E-04
 SDSS J031847.09+003029.9  11198.   67.   8.27  .05    .765  .033   7384.   265.  1.597E-03  7.62E-05
 SDSS J151038.22+580232.4  11222.  257.   8.08  .16    .644  .101   8430.   894.  2.099E-03  2.53E-04
 SDSS J150207.02-000147.1  11225.  117.   7.99  .08    .590  .048   8949.   460.  2.368E-03  1.45E-04
 SDSS J032514.07-062803.0  11260.  279.   8.21  .17    .726  .112   7708.   915.  1.779E-03  2.46E-04
 SDSS J005047.62-002316.9  11270.   48.   8.99  .02   1.192  .009   4028.    78.  4.875E-04  1.05E-05
 SDSS J173712.95+584428.8  11270.  232.   7.81  .14    .491  .074  10043.   860.  3.030E-03  2.69E-04
 SDSS J213530.33-074330.8  11270.  123.   7.90  .08    .539  .045   9486.   474.  2.703E-03  1.52E-04
 SDSS J144726.10-010124.6  11273.  242.   8.63  .15    .999  .092   5576.   706.  9.349E-04  1.56E-04
 SDSS J092717.44-005416.5  11283.  162.   7.94  .10    .561  .058   9246.   584.  2.580E-03  1.78E-04
 SDSS J172548.60+541616.1  11285.  311.   7.88  .19    .528  .106   9608.  1133.  2.788E-03  3.50E-04
 SDSS J143112.16+024342.1  11295.  248.   8.26  .17    .759  .113   7439.   902.  1.677E-03  2.60E-04
 SDSS J094213.13+573342.5  11298.   66.   8.31  .05    .791  .033   7173.   262.  1.561E-03  7.74E-05
 SDSS J133926.10+002641.6  11303.  150.   7.88  .09    .528  .050   9609.   537.  2.806E-03  1.65E-04
 SDSS J231434.41+003019.5  11303.  264.   8.40  .20    .851  .133   6706.  1018.  1.367E-03  2.87E-04
 SDSS J004855.17+152148.8  11316.  117.   8.26  .08    .759  .053   7439.   425.  1.690E-03  1.23E-04
 SDSS J151415.51+584415.6  11318.  363.   8.04  .24    .620  .148   8660.  1359.  2.292E-03  4.25E-04
 SDSS J001059.23-092318.5  11323.  249.   7.75  .19    .461  .096  10428.  1197.  3.328E-03  4.71E-04
 SDSS J132946.55+004230.0  11323.  186.   8.52  .11    .930  .071   6104.   539.  1.141E-03  1.26E-04
 SDSS J155406.59+003453.3  11333.  260.   8.34  .13    .811  .087   7016.   674.  1.512E-03  1.52E-04
 SDSS J143249.11+014615.6  11339.   77.   8.30  .06    .785  .040   7226.   315.  1.607E-03  9.64E-05
 SDSS J171113.02+654158.4  11344.   43.   8.68  .03   1.029  .018   5343.   138.  8.805E-04  3.23E-05
 SDSS J232222.22+010121.2  11390.  523.   7.42  .26    .325  .093  12801.  1999.  5.136E-03  6.61E-04
 SDSS J092705.10+000635.1  11392.  497.   7.81  .29    .491  .154  10047.  1784.  3.166E-03  5.72E-04
 SDSS J125049.61+030233.3  11392.  180.   8.34  .12    .811  .080   7016.   623.  1.544E-03  1.76E-04
 SDSS J174255.46+553741.1  11400.  410.   8.57  .20    .962  .126   5862.   964.  1.081E-03  2.00E-04
 SDSS J073640.15+381722.6  11403.  366.   7.88  .20    .528  .112   9612.  1194.  2.909E-03  3.49E-04
 SDSS J125535.42+021116.0  11418.  155.   8.24  .11    .746  .073   7547.   588.  1.803E-03  1.83E-04
 SDSS J145939.57+010454.4  11418.  207.   8.10  .15    .656  .095   8320.   835.  2.191E-03  2.81E-04
 SDSS J030325.22-080834.9  11426.  114.   8.50  .06    .917  .039   6203.   296.  1.221E-03  6.78E-05
 SDSS J091409.90+602119.0  11455.  315.   8.23  .18    .739  .119   7602.   965.  1.853E-03  2.66E-04
 SDSS J034504.20-003613.5  11478.  157.   7.78  .09    .476  .047  10240.   560.  3.389E-03  1.85E-04
 SDSS J172810.61+610904.6  11478.  745.   7.52  .31    .361  .125  12034.  2220.  4.681E-03  5.11E-04
 SDSS J093403.55+575709.5  11483.  413.   8.33  .26    .805  .174   7069.  1353.  1.618E-03  3.87E-04
 SDSS J231721.28-000632.9  11486.  448.   7.20  .20    .266  .059  14427.  1599.  6.746E-03  4.43E-04
 SDSS J154045.22+024010.3  11502.  402.   7.49  .20    .350  .077  12263.  1467.  4.902E-03  4.87E-04
 SDSS J173915.64+545059.3  11507.  733.   7.49  .30    .350  .117  12264.  2196.  4.910E-03  5.07E-04
 SDSS J091411.31+004406.6  11523.  327.   7.78  .19    .476  .098  10242.  1183.  3.444E-03  4.05E-04
 SDSS J133714.44+010443.8  11523.  153.   8.60  .09    .981  .056   5719.   429.  1.074E-03  1.04E-04
 SDSS J144451.90+024032.6  11528.  459.   7.88  .27    .528  .151   9615.  1615.  3.040E-03  5.37E-04
 SDSS J003339.08+152533.0  11554.  588.   8.49  .23    .910  .151   6254.  1138.  1.298E-03  2.08E-04
 SDSS J125710.50+012422.9  11554.  164.   8.36  .09    .825  .060   6913.   464.  1.586E-03  1.23E-04
 SDSS J141934.99+045736.1  11560.  901.   7.76  .29    .466  .148  10372.  1815.  3.577E-03  1.36E-04
 SDSS J172915.16+543758.0  11570.  505.   8.51  .30    .923  .195   6155.  1476.  1.264E-03  3.86E-04
 SDSS J090624.26-002428.2  11573.   88.   8.00  .06    .596  .036   8898.   345.  2.645E-03  1.25E-04
 SDSS J172428.42+583539.0  11584.   83.   7.93  .05    .556  .029   9313.   294.  2.908E-03  1.00E-04
 SDSS J122925.20+000309.4  11597.  245.   7.88  .14    .529  .078   9617.   838.  3.115E-03  2.80E-04
 SDSS J021406.78-082318.4  11613.   94.   7.99  .05    .591  .030   8957.   288.  2.717E-03  8.70E-05
 SDSS J101548.01+030648.4  11621.   32.   8.17  .01    .701  .007   7932.    54.  2.137E-03  5.81E-06
 SDSS J103423.91+662052.8  11621.  354.   8.09  .18    .651  .114   8379.  1005.  2.385E-03  2.82E-04
 SDSS J141018.81+022541.0  11626.  153.   8.51  .07    .923  .046   6155.   344.  1.289E-03  7.63E-05
 SDSS J135459.89+010819.3  11629.   46.   8.04  .02    .620  .012   8666.   113.  2.557E-03  2.65E-05
 SDSS J123350.18-021408.2  11632.  204.   7.75  .12    .462  .061  10439.   758.  3.715E-03  2.79E-04
 SDSS J004004.19+161049.6  11653.  302.   7.85  .16    .513  .087   9804.   970.  3.301E-03  3.11E-04
 SDSS J150321.27+011853.1  11653.  375.   7.92  .19    .551  .109   9375.  1121.  3.018E-03  3.33E-04
 SDSS J134552.01+032842.6  11661.  146.   7.80  .08    .487  .042  10119.   495.  3.526E-03  1.69E-04
 SDSS J150330.49-005211.2  11677.  135.   8.25  .07    .753  .046   7496.   373.  1.945E-03  1.04E-04
 SDSS J081749.16+462246.5  11683.  171.   8.36  .08    .825  .053   6914.   413.  1.659E-03  1.01E-04
 SDSS J082904.66+474822.2  11683.  339.   7.98  .18    .585  .107   9018.  1043.  2.821E-03  3.25E-04
 SDSS J074759.70+421242.9  11694.  171.   7.75  .10    .462  .050  10442.   632.  3.797E-03  2.38E-04
 SDSS J145245.81+594545.4  11705.   95.   8.12  .05    .670  .032   8211.   277.  2.357E-03  8.25E-05
 SDSS J095833.13+013049.3  11729.   57.   8.03  .03    .615  .018   8726.   171.  2.683E-03  5.30E-05
 SDSS J173548.36+541424.4  11743.  350.   8.40  .22    .852  .147   6708.  1122.  1.594E-03  3.43E-04
 SDSS J021436.04-091256.4  11751.  422.   7.66  .25    .420  .116  11047.  1661.  4.333E-03  6.81E-04
 SDSS J092639.66+571813.8  11762.  272.   8.29  .14    .779  .093   7283.   738.  1.890E-03  2.08E-04
 SDSS J093944.89+560940.2  11765.  159.   8.27  .07    .766  .047   7389.   371.  1.948E-03  9.03E-05
 SDSS J085325.55+000514.2  11778.  116.   8.14  .06    .682  .039   8100.   330.  2.351E-03  9.92E-05
 SDSS J085743.56+553403.0  11778.  702.   7.49  .32    .351  .124  12284.  2361.  5.407E-03  7.89E-04
 SDSS J133926.56+635502.9  11789.  499.   8.07  .25    .639  .156   8496.  1406.  2.596E-03  4.20E-04
 SDSS J172346.68+554619.0  11792.  124.   8.11  .06    .664  .038   8269.   334.  2.462E-03  9.51E-05
 SDSS J022207.04-010050.3  11798.   97.   8.11  .05    .664  .032   8269.   278.  2.467E-03  8.48E-05
 SDSS J130807.48-010117.1  11834.  508.   8.47  .14    .898  .092   6354.   698.  1.475E-03  7.06E-05
 SDSS J150150.77+595536.2  11850.  323.   7.84  .16    .508  .087   9873.   976.  3.579E-03  3.18E-04
 SDSS J110332.05+004441.7  11862.  558.   7.74  .22    .458  .110  10514.  1397.  4.075E-03  3.16E-04
 SDSS J135211.00+652457.1  11870.   56.   8.06  .02    .633  .012   8555.   113.  2.705E-03  2.03E-05
 SDSS J031630.64-081529.0  11898.  233.   8.83  .11   1.114  .058   4681.   472.  8.178E-04  1.01E-04
 SDSS J171623.77+563949.9  11904.  160.   8.02  .08    .609  .049   8787.   458.  2.887E-03  1.46E-04
 SDSS J133831.75-002328.0  11906.   87.   8.15  .04    .689  .026   8046.   220.  2.423E-03  6.15E-05
 SDSS J041045.95-060543.0  11912.  369.   8.28  .08    .773  .053   7337.   422.  2.018E-03  1.79E-05
 SDSS J095936.96+023828.5  11923.  124.   8.10  .06    .658  .038   8327.   335.  2.610E-03  1.01E-04
 SDSS J014257.27+144717.2  11929.  178.   8.04  .08    .621  .049   8671.   455.  2.835E-03  1.28E-04
 SDSS J022655.87+000347.4  11932.  381.   8.52  .18    .930  .117   6107.   883.  1.408E-03  2.27E-04
 SDSS J230821.66+005917.5  11932.  339.   7.71  .15    .444  .073  10716.   972.  4.335E-03  2.93E-04
 SDSS J004345.80+005550.0  11935.  212.   7.94  .10    .563  .058   9261.   588.  3.241E-03  1.81E-04
 SDSS J132350.28+010304.2  11940.  192.   8.49  .06    .911  .039   6255.   297.  1.481E-03  4.55E-05
 SDSS J173621.80+551007.9  11949.  771.   7.95  .26    .569  .152   9202.  1522.  3.214E-03  2.34E-04
 SDSS J151306.14+562225.2  11952.  241.   7.98  .12    .586  .071   9023.   697.  3.094E-03  2.28E-04
 SDSS J125318.91+000423.6  11963.  378.   7.82  .19    .498  .101  10002.  1171.  3.816E-03  4.11E-04
 SDSS J215354.11-073121.9  11963.  131.   8.12  .06    .670  .038   8215.   333.  2.574E-03  9.59E-05
 SDSS J172457.90+531855.5  11966.  304.   8.20  .15    .721  .098   7770.   812.  2.305E-03  2.48E-04
 SDSS J031924.32-080650.8  11974.  700.   8.79  .17   1.093  .093   4851.   742.  9.008E-04  6.51E-05
 SDSS J144312.69-000657.9  11977.  148.   7.91  .07    .546  .040   9444.   416.  3.417E-03  1.32E-04
 SDSS J075004.80+421455.6  11983.  638.   7.65  .25    .417  .115  11128.  1672.  4.754E-03  4.16E-04
 SDSS J074914.85+434007.8  11994.  303.   8.68  .12   1.030  .071   5345.   554.  1.101E-03  1.17E-04
 SDSS J074400.40+421729.7  12006.  615.   8.03  .26    .615  .159   8731.  1484.  2.949E-03  3.98E-04
 SDSS J032205.22-004143.6  12020.  278.   8.27  .14    .766  .093   7392.   743.  2.124E-03  2.31E-04
 SDSS J144242.71+041557.7  12026.  591.   8.08  .13    .646  .082   8443.   727.  2.776E-03  6.75E-05
 SDSS J013044.06+132551.8  12055.  542.   7.60  .25    .396  .109  11485.  1726.  5.187E-03  6.27E-04
 SDSS J091856.90+010343.9  12066.  517.   7.66  .20    .422  .093  11063.  1332.  4.830E-03  3.35E-04
 SDSS J125355.28+001429.4  12066.  251.   7.92  .13    .552  .075   9385.   770.  3.476E-03  2.82E-04
 SDSS J002600.23-100755.7  12069.  379.   7.93  .18    .558  .104   9325.  1063.  3.435E-03  3.52E-04
 SDSS J012928.80+134514.6  12078.  750.   7.68  .24    .431  .114  10925.  1578.  4.730E-03  1.91E-04
 SDSS J105405.75-011133.0  12081.  342.   7.72  .14    .449  .069  10655.   902.  4.504E-03  2.53E-04
 SDSS J094722.52+011422.2  12086.  771.   8.02  .33    .610  .201   8791.  1892.  3.070E-03  5.38E-04
 SDSS J150043.63+592343.7  12086.  423.   8.47  .16    .898  .105   6356.   798.  1.605E-03  1.79E-04
 SDSS J084605.33+473507.0  12095.  476.   8.47  .23    .898  .151   6356.  1148.  1.610E-03  3.28E-04
 SDSS J144859.39+011243.8  12101.  476.   7.33  .18    .300  .058  13606.  1502.  7.392E-03  4.69E-04
 SDSS J034044.10+010621.9  12104.  137.   8.07  .05    .640  .031   8501.   282.  2.889E-03  6.06E-05
 SDSS J150704.41+605858.7  12104.  384.   8.04  .21    .622  .129   8674.  1196.  3.007E-03  4.48E-04
 SDSS J101441.09+011000.9  12107.  364.   8.02  .13    .610  .079   8791.   745.  3.092E-03  1.52E-04
 SDSS J081613.88+453514.2  12110.  503.   8.43  .17    .872  .113   6557.   859.  1.722E-03  1.65E-04
 SDSS J130301.91+015007.0  12118.  353.   8.00  .17    .598  .102   8908.   982.  3.187E-03  3.31E-04
 SDSS J134550.93-005536.5  12121.   79.   8.14  .03    .683  .019   8105.   165.  2.640E-03  3.90E-05
 SDSS J173618.60+563512.5  12127.  403.   7.48  .17    .349  .065  12387.  1273.  6.180E-03  4.49E-04
 SDSS J094422.34+552756.2  12153.  311.   7.93  .14    .558  .081   9327.   828.  3.534E-03  2.65E-04
 SDSS J102251.60+013117.3  12153.  123.   8.16  .05    .696  .032   7994.   274.  2.596E-03  7.31E-05
 SDSS J041142.28-061431.1  12171.  473.   7.74  .20    .459  .100  10526.  1277.  4.527E-03  3.94E-04
 SDSS J114026.13+001218.7  12180.  283.   8.18  .12    .709  .078   7883.   654.  2.547E-03  1.86E-04
 SDSS J032619.44+001817.5  12186.   59.   8.10  .02    .658  .013   8331.   112.  2.850E-03  2.12E-05
 SDSS J095902.77+013848.1  12218.  136.   8.14  .05    .683  .032   8106.   276.  2.727E-03  6.42E-05
 SDSS J021030.82+133553.1  12221.  599.   8.47  .16    .898  .105   6356.   798.  1.678E-03  9.24E-05
 SDSS J143154.57-001231.2  12245.  178.   7.98  .07    .587  .042   9029.   407.  3.413E-03  1.09E-04
 SDSS J094601.67+020801.7  12248.  116.   8.06  .04    .634  .025   8561.   226.  3.071E-03  4.59E-05
 SDSS J074918.09+440511.9  12251. 1161.   8.36  .25    .826  .168   6918.  1290.  2.008E-03  1.24E-05
 SDSS J133229.02+665640.7  12263.  516.   8.26  .23    .760  .152   7448.  1226.  2.336E-03  3.76E-04
 SDSS J012503.38-085239.0  12266.  343.   7.94  .12    .564  .070   9269.   707.  3.622E-03  1.47E-04
 SDSS J025709.00+004628.1  12269.   87.   8.03  .03    .616  .018   8735.   171.  3.220E-03  3.50E-05
 SDSS J074636.61+432811.7  12272.  490.   7.64  .14    .413  .064  11212.   943.  5.310E-03  4.49E-05
 SDSS J092048.54-005100.5  12272.  711.   7.99  .31    .592  .185   8970.  1798.  3.399E-03  5.75E-04
 SDSS J125619.10+015205.8  12302.  297.   8.15  .12    .690  .077   8051.   661.  2.765E-03  1.87E-04
 SDSS J020957.42+132115.1  12311.  316.   8.04  .12    .622  .074   8678.   684.  3.221E-03  1.77E-04
 SDSS J003512.25+135954.2  12320.  515.   7.72  .20    .450  .098  10665.  1293.  4.880E-03  3.67E-04
 SDSS J075201.76+445900.1  12320.  349.   7.97  .09    .581  .053   9090.   524.  3.545E-03  6.96E-06
 SDSS J001148.20-092110.3  12353.  130.   7.96  .05    .575  .029   9151.   293.  3.631E-03  7.97E-05
 SDSS J005620.25+140714.4  12374.  325.   7.91  .09    .547  .051   9454.   535.  3.902E-03  3.18E-05
 SDSS J082709.25+443201.7  12380.  198.   7.75  .10    .464  .050  10468.   638.  4.793E-03  2.78E-04
 SDSS J033323.86-072811.8  12386.  588.   7.67  .22    .427  .103  11009.  1465.  5.312E-03  4.05E-04
 SDSS J091727.02+604913.3  12408.  296.   8.23  .10    .741  .066   7612.   538.  2.557E-03  1.17E-04
 SDSS J144056.14+603203.7  12414.  263.   7.99  .10    .593  .060   8973.   580.  3.561E-03  1.59E-04
 SDSS J234639.77-003716.1  12414.  232.   8.18  .08    .709  .052   7886.   437.  2.750E-03  9.89E-05
